idx,name,format,nseq,alen,nres,small,large,avlen,%id
1034,RF_site6,Stockholm,2,118,236,118,118,118.0,87
1035,PK-CuYV_BPYV,Stockholm,2,56,112,56,56,56.0,100
1036,PK-HAV,Stockholm,2,56,111,55,56,55.5,87
1037,RF_site8,Stockholm,4,52,208,52,52,52.0,90
1038,RF_site9,Stockholm,2,50,99,49,50,49.5,92
1039,PK-IAV,Stockholm,32,48,1536,48,48,48.0,88
1040,PK-BYV,Stockholm,2,40,80,40,40,40.0,100
1041,TLS-PK6,Stockholm,3,40,120,40,40,40.0,88
1042,PK1-TEV_CVMV,Stockholm,2,37,73,36,37,36.5,81
1043,UPD-PKc,Stockholm,2,29,58,29,29,29.0,97
1044,SBWMV2_UPD-PKb,Stockholm,3,29,87,29,29,29.0,91
1045,SBWMV2_UPD-PKl,Stockholm,2,27,54,27,27,27.0,100
1046,SBWMV1_UPD-PKb,Stockholm,2,25,50,25,25,25.0,92
1047,SBRMV1_UPD-PKf,Stockholm,2,27,54,27,27,27.0,100
1048,BMV3_UPD-PK1,Stockholm,2,26,52,26,26,26.0,100
1049,SBRMV1_UPD-PKd,Stockholm,2,21,42,21,21,21.0,100
1050,SBWMV2_UPD-PKk,Stockholm,4,21,84,21,21,21.0,95
1051,BMV3_UPD-PK3,Stockholm,2,23,46,23,23,23.0,96
1052,TMV_UPD-PK1,Stockholm,2,22,44,22,22,22.0,100
1053,Yfr1,Stockholm,37,74,2174,53,70,58.8,69
1054,ciona-mir-92,Stockholm,2,81,162,81,81,81.0,75
1055,sR32,Stockholm,3,58,172,57,58,57.3,89
1056,sR33,Stockholm,3,56,165,54,56,55.0,75
1057,sR38,Stockholm,3,59,177,59,59,59.0,94
1058,sR39,Stockholm,5,60,286,55,60,57.2,82
1059,sR35,Stockholm,3,57,170,56,57,56.7,85
1060,sR36,Stockholm,5,59,278,54,59,55.6,84
1061,sR4,Stockholm,3,56,168,56,56,56.0,87
1062,sR41,Stockholm,7,54,372,53,54,53.1,73
1063,sR42,Stockholm,3,65,191,63,65,63.7,83
1064,sR43,Stockholm,6,70,360,56,65,60.0,85
1065,sR44,Stockholm,3,56,166,55,56,55.3,85
1066,sR46,Stockholm,7,61,398,53,61,56.9,83
1067,sR47,Stockholm,8,58,442,54,57,55.2,72
1068,sR48,Stockholm,2,59,114,55,59,57.0,76
1069,sR3,Stockholm,19,104,1180,55,75,62.1,62
1070,sR30,Stockholm,3,57,170,56,57,56.7,89
1071,sR24,Stockholm,3,55,165,55,55,55.0,95
1072,sR28,Stockholm,6,56,329,53,56,54.8,71
1073,sR21,Stockholm,2,67,132,66,66,66.0,53
1074,sR23,Stockholm,6,55,322,53,55,53.7,79
1075,sR2,Stockholm,8,62,441,53,61,55.1,62
1076,sR20,Stockholm,6,61,335,55,58,55.8,65
1077,sR18,Stockholm,5,57,276,54,56,55.2,72
1078,sR19,Stockholm,3,64,190,63,64,63.3,92
1079,sR16,Stockholm,2,53,106,53,53,53.0,100
1080,sR17,Stockholm,5,57,274,53,57,54.8,70
1081,sR14,Stockholm,8,60,438,53,56,54.8,66
1082,sR15,Stockholm,2,65,120,55,65,60.0,53
1083,sR12,Stockholm,5,66,271,50,62,54.2,69
1084,sR10,Stockholm,4,54,216,54,54,54.0,85
1085,sR11,Stockholm,8,65,461,55,63,57.6,58
1086,snoU82P,Stockholm,14,60,773,53,60,55.2,86
1087,sR1,Stockholm,12,64,668,53,58,55.7,64
1088,sn3060,Stockholm,3,67,200,66,67,66.7,98
1089,snoR101,Stockholm,5,68,323,63,68,64.6,84
1090,SNORD123,Stockholm,12,73,836,68,72,69.7,88
1091,sn1185,Stockholm,5,66,330,66,66,66.0,92
1092,SNORD108,Stockholm,4,72,285,71,72,71.2,78
1093,snoU18,Stockholm,16,83,1139,65,76,71.2,81
1094,sn2841,Stockholm,2,72,143,71,72,71.5,96
1095,SNORD5,Stockholm,20,78,1434,66,75,71.7,81
1096,sn668,Stockholm,6,65,390,65,65,65.0,94
1097,snoR64a,Stockholm,4,87,311,73,82,77.8,75
1098,SNORD107,Stockholm,13,76,952,70,75,73.2,86
1099,sn2317,Stockholm,4,79,286,68,75,71.5,84
1100,sn3071,Stockholm,2,77,153,76,77,76.5,95
1101,sn2429,Stockholm,4,78,307,75,78,76.8,90
1102,SNORD126,Stockholm,6,77,462,77,77,77.0,85
1103,SNORD112,Stockholm,13,81,1002,72,79,77.1,81
1104,snoU61,Stockholm,8,103,676,70,93,84.5,72
1105,snoR4,Stockholm,2,80,158,78,80,79.0,62
1106,sn2343,Stockholm,3,81,237,78,81,79.0,88
1107,snoU105B,Stockholm,13,80,1027,75,80,79.0,78
1108,snoU43,Stockholm,11,90,873,74,83,79.4,75
1109,snoU83D,Stockholm,8,88,638,77,82,79.8,84
1110,snR78,Stockholm,8,98,658,71,92,82.2,71
1111,snR67,Stockholm,16,132,1444,82,103,90.2,70
1112,snoR77Y,Stockholm,21,103,1776,77,92,84.6,69
1113,snoU83,Stockholm,7,92,587,81,86,83.9,64
1114,snoR110,Stockholm,2,89,172,83,89,86.0,92
1115,snR77,Stockholm,15,91,1254,80,86,83.6,82
1116,SNORD11,Stockholm,19,96,1597,80,88,84.1,85
1117,SNORD19B,Stockholm,17,86,1399,79,85,82.3,77
1118,snR79,Stockholm,18,103,1536,75,99,85.3,75
1119,snR75,Stockholm,61,135,5356,81,109,87.8,67
1120,SNORD127,Stockholm,13,88,1095,72,88,84.2,87
1121,snR56,Stockholm,16,100,1344,72,98,84.0,69
1122,sn1502,Stockholm,4,89,349,86,88,87.2,94
1123,snR50,Stockholm,3,89,265,88,89,88.3,91
1124,SNORD121A,Stockholm,26,92,2137,78,86,82.2,81
1125,SNORD11B,Stockholm,37,95,3124,79,90,84.4,76
1126,snoR20a,Stockholm,5,94,428,74,91,85.6,69
1127,sn2903,Stockholm,4,91,364,91,91,91.0,99
1128,snR52,Stockholm,5,92,459,91,92,91.8,97
1129,snoZ30a,Stockholm,10,97,919,86,94,91.9,78
1130,snR39,Stockholm,4,106,391,95,100,97.8,85
1131,snoR69Y,Stockholm,7,116,691,93,104,98.7,65
1132,snR58,Stockholm,3,98,291,96,98,97.0,81
1133,SNORD125,Stockholm,16,113,1563,95,105,97.7,81
1134,snR40,Stockholm,18,105,1604,75,98,89.1,76
1135,sn2991,Stockholm,4,98,392,98,98,98.0,87
1136,snR47,Stockholm,17,106,1595,84,100,93.8,73
1137,snR65,Stockholm,5,102,498,97,101,99.6,93
1138,snR62,Stockholm,2,100,200,100,100,100.0,95
1139,snoR109,Stockholm,6,112,568,87,103,94.7,76
1140,snR73,Stockholm,5,110,521,103,106,104.2,80
1141,snoR99,Stockholm,9,114,930,98,108,103.3,69
1142,snR76,Stockholm,15,121,1497,88,115,99.8,73
1143,snoU13,Stockholm,34,114,3485,89,105,102.5,78
1144,SNORD124,Stockholm,18,111,1868,99,109,103.8,81
1145,sn2524,Stockholm,2,109,215,106,109,107.5,71
1146,snoR103,Stockholm,11,114,1168,104,112,106.2,67
1147,snR51,Stockholm,17,109,1645,87,107,96.8,76
1148,snoR97,Stockholm,7,116,750,105,109,107.1,71
1149,snR87,Stockholm,4,109,436,109,109,109.0,90
1150,snR41,Stockholm,18,121,1865,93,113,103.6,77
1151,snoR100,Stockholm,9,122,1032,107,119,114.7,71
1152,snoR104,Stockholm,8,123,936,113,120,117.0,66
1153,snoU6-47,Stockholm,5,152,648,116,141,129.6,62
1154,sn2417,Stockholm,3,123,367,122,123,122.3,92
1155,snR13,Stockholm,2,124,247,123,124,123.5,95
1156,snoR80,Stockholm,9,143,1152,122,135,128.0,70
1157,ACA64,Stockholm,30,142,3829,123,135,127.6,72
1158,snoZ5,Stockholm,8,132,931,113,120,116.4,83
1159,snoR83,Stockholm,7,155,904,119,143,129.1,72
1160,snoR111,Stockholm,6,136,759,123,130,126.5,66
1161,SNORA84,Stockholm,28,152,3743,131,139,133.7,75
1162,snoR77,Stockholm,5,143,649,120,138,129.8,73
1163,snoR74,Stockholm,9,145,1192,128,140,132.4,67
1164,snoR442,Stockholm,10,47,463,45,47,46.3,88
1165,snoU109,Stockholm,26,155,3536,133,145,136.0,83
1166,SNORA47,Stockholm,20,147,2735,130,138,136.8,76
1167,snR68,Stockholm,5,139,684,136,138,136.8,95
1168,snoU19,Stockholm,3,148,428,138,146,142.7,68
1169,snR161,Stockholm,10,184,1627,161,170,162.7,64
1170,snR70,Stockholm,9,171,1475,158,170,163.9,82
1171,snR49,Stockholm,6,189,1031,170,174,171.8,75
1172,snR85,Stockholm,5,187,897,176,181,179.4,80
1173,SNORA81,Stockholm,28,195,4858,69,183,173.5,83
1174,snR36,Stockholm,10,221,1842,177,200,184.2,69
1175,snR33,Stockholm,5,188,919,183,187,183.8,90
1176,snR4,Stockholm,5,193,928,182,189,185.6,81
1177,snR9,Stockholm,5,188,933,186,187,186.6,90
1178,snR81,Stockholm,3,188,564,188,188,188.0,88
1179,snR32,Stockholm,11,246,2135,188,206,194.1,65
1180,snR8,Stockholm,11,230,1992,161,213,181.1,69
1181,snR190,Stockholm,10,210,1933,184,200,193.3,80
1182,snR189,Stockholm,4,197,770,190,196,192.5,89
1183,snR3,Stockholm,4,198,765,184,195,191.2,86
1184,snR5,Stockholm,11,204,2111,175,197,191.9,76
1185,snR46,Stockholm,6,223,1198,194,212,199.7,79
1186,snR34,Stockholm,4,219,821,203,207,205.2,88
1187,snR35,Stockholm,11,231,2190,176,214,199.1,76
1188,snR43,Stockholm,20,239,4129,193,216,206.4,64
1189,snR31,Stockholm,8,243,1772,207,237,221.5,74
1190,snR10,Stockholm,15,309,3706,227,271,247.1,73
1191,snR63,Stockholm,6,260,1532,253,258,255.3,93
1192,snR11,Stockholm,6,290,1531,231,272,255.2,75
1193,snR82,Stockholm,5,294,1366,268,288,273.2,78
1194,snR44,Stockholm,7,214,1443,181,212,206.1,86
1195,snR191,Stockholm,11,306,2979,249,295,270.8,68
1196,snR83,Stockholm,5,324,1535,301,319,307.0,87
1197,snR42,Stockholm,5,358,1741,345,352,348.2,84
1198,snR45,Stockholm,8,225,1465,171,194,183.1,77
1199,snR37,Stockholm,9,439,3429,343,416,381.0,71
1200,SCARNA2,Stockholm,20,531,7960,60,445,398.0,77
1201,snR80,Stockholm,6,183,1050,168,178,175.0,87
1202,snR84,Stockholm,6,609,3347,533,572,557.8,79
1203,snR30,Stockholm,5,616,3056,608,615,611.2,91
1204,snR86,Stockholm,5,1037,4992,971,1014,998.4,74
1205,sR34,Stockholm,4,55,217,54,55,54.2,93
1206,sR45,Stockholm,7,65,401,55,61,57.3,82
1207,sR22,Stockholm,6,59,347,57,59,57.8,92
1208,sR53,Stockholm,3,60,178,58,60,59.3,90
1209,snoU54,Stockholm,28,77,1873,63,70,66.9,77
1210,SNORD109A,Stockholm,7,74,475,67,73,67.9,87
1211,snoR53Y,Stockholm,7,105,575,75,95,82.1,70
1212,snoR14,Stockholm,7,106,609,82,91,87.0,77
1213,snoR35,Stockholm,12,81,963,78,81,80.2,70
1214,snoU30,Stockholm,5,93,428,81,90,85.6,74
1215,snoR8a,Stockholm,7,96,616,83,90,88.0,73
1216,snoU31b,Stockholm,7,94,590,80,90,84.3,70
1217,snoR26,Stockholm,8,102,749,90,96,93.6,74
1218,snoR27,Stockholm,6,102,562,90,98,93.7,68
1219,snoR31,Stockholm,6,100,565,85,100,94.2,71
1220,snoR17,Stockholm,2,110,208,98,110,104.0,70
1221,SNORD10,Stockholm,22,176,3098,137,145,140.8,63
1222,SNORD97,Stockholm,20,253,2963,140,188,148.2,84
1223,snoR2,Stockholm,11,179,1653,145,164,150.3,73
1224,ACA59,Stockholm,3,167,463,145,166,154.3,75
1225,snoU89,Stockholm,16,311,4209,245,281,263.1,75
1226,SCARNA7,Stockholm,18,439,5931,313,346,329.5,80
1227,snoU85,Stockholm,21,378,6787,301,331,323.2,62
1228,sR40,Stockholm,2,61,122,61,61,61.0,98
1229,snoU25,Stockholm,3,69,207,69,69,69.0,98
1230,SNORD2,Stockholm,17,92,1204,67,81,70.8,76
1231,snoU49,Stockholm,5,74,325,62,73,65.0,80
1232,snoR4a,Stockholm,2,77,154,77,77,77.0,97
1233,snoU36a,Stockholm,15,99,1326,85,93,88.4,76
1234,sR49,Stockholm,3,57,169,56,57,56.3,88
1235,sR5,Stockholm,11,61,588,50,58,53.5,62
1236,sR51,Stockholm,4,56,219,54,55,54.8,80
1237,sR52,Stockholm,2,60,117,58,59,58.5,86
1238,sR55,Stockholm,4,66,252,59,65,63.0,87
1239,sR58,Stockholm,5,56,276,55,56,55.2,87
1240,sR60,Stockholm,4,55,220,55,55,55.0,88
1241,sR7,Stockholm,5,60,288,57,60,57.6,71
1242,sR9,Stockholm,3,71,177,54,68,59.0,42
1243,AHBV_epsilon,Stockholm,10,57,570,57,57,57.0,93
1244,mir-1227,Stockholm,4,88,351,87,88,87.8,95
1245,CRISPR-DR2,Stockholm,19,30,570,30,30,30.0,78
1246,CRISPR-DR3,Stockholm,20,30,600,30,30,30.0,84
1247,CRISPR-DR4,Stockholm,33,28,924,28,28,28.0,84
1248,CRISPR-DR5,Stockholm,12,37,444,37,37,37.0,78
1249,CRISPR-DR6,Stockholm,7,30,210,30,30,30.0,92
1250,CRISPR-DR7,Stockholm,10,37,370,37,37,37.0,77
1251,CRISPR-DR8,Stockholm,5,37,183,35,37,36.6,70
1252,CRISPR-DR9,Stockholm,7,37,259,37,37,37.0,78
1253,CRISPR-DR10,Stockholm,5,37,185,37,37,37.0,71
1254,CRISPR-DR11,Stockholm,5,36,180,36,36,36.0,91
1255,CRISPR-DR12,Stockholm,5,30,150,30,30,30.0,89
1256,CRISPR-DR13,Stockholm,4,30,120,30,30,30.0,93
1257,CRISPR-DR14,Stockholm,5,29,145,29,29,29.0,89
1258,CRISPR-DR17,Stockholm,3,25,75,25,25,25.0,95
1259,CRISPR-DR15,Stockholm,3,37,111,37,37,37.0,80
1260,CRISPR-DR16,Stockholm,6,37,222,37,37,37.0,87
1261,CRISPR-DR18,Stockholm,6,37,222,37,37,37.0,81
1262,CRISPR-DR19,Stockholm,4,37,147,36,37,36.8,78
1263,CRISPR-DR20,Stockholm,3,37,109,36,37,36.3,79
1264,CRISPR-DR21,Stockholm,2,37,74,37,37,37.0,97
1265,CRISPR-DR22,Stockholm,9,36,324,36,36,36.0,80
1266,CRISPR-DR23,Stockholm,3,36,108,36,36,36.0,93
1267,CRISPR-DR24,Stockholm,4,30,120,30,30,30.0,86
1268,CRISPR-DR25,Stockholm,5,25,125,25,25,25.0,93
1269,CRISPR-DR27,Stockholm,3,25,75,25,25,25.0,95
1270,CRISPR-DR29,Stockholm,2,37,74,37,37,37.0,100
1271,CRISPR-DR30,Stockholm,3,38,114,38,38,38.0,81
1272,CRISPR-DR32,Stockholm,2,37,74,37,37,37.0,81
1273,CRISPR-DR33,Stockholm,3,37,111,37,37,37.0,67
1274,CRISPR-DR34,Stockholm,5,36,180,36,36,36.0,89
1275,CRISPR-DR35,Stockholm,2,36,72,36,36,36.0,97
1276,CRISPR-DR36,Stockholm,3,36,108,36,36,36.0,94
1277,CRISPR-DR37,Stockholm,3,35,105,35,35,35.0,78
1278,CRISPR-DR38,Stockholm,5,35,175,35,35,35.0,82
1279,CRISPR-DR40,Stockholm,3,30,90,30,30,30.0,91
1280,CRISPR-DR41,Stockholm,2,29,58,29,29,29.0,93
1281,CRISPR-DR42,Stockholm,3,29,87,29,29,29.0,92
1282,CRISPR-DR43,Stockholm,3,29,87,29,29,29.0,86
1283,CRISPR-DR44,Stockholm,3,28,84,28,28,28.0,83
1284,CRISPR-DR45,Stockholm,3,24,72,24,24,24.0,94
1285,CRISPR-DR26,Stockholm,4,25,100,25,25,25.0,93
1286,CRISPR-DR28,Stockholm,3,24,72,24,24,24.0,92
1287,CRISPR-DR31,Stockholm,3,37,111,37,37,37.0,91
1288,CRISPR-DR39,Stockholm,3,31,93,31,31,31.0,82
1289,CRISPR-DR46,Stockholm,2,38,76,38,38,38.0,84
1290,CRISPR-DR47,Stockholm,2,37,74,37,37,37.0,97
1291,CRISPR-DR48,Stockholm,2,37,74,37,37,37.0,97
1292,CRISPR-DR49,Stockholm,3,47,141,47,47,47.0,90
1293,CRISPR-DR50,Stockholm,2,46,92,46,46,46.0,83
1294,CRISPR-DR51,Stockholm,2,38,75,37,38,37.5,78
1295,CRISPR-DR52,Stockholm,2,37,74,37,37,37.0,100
1296,CRISPR-DR53,Stockholm,2,37,74,37,37,37.0,97
1297,CRISPR-DR54,Stockholm,2,37,74,37,37,37.0,97
1298,CRISPR-DR55,Stockholm,2,37,74,37,37,37.0,86
1299,CRISPR-DR56,Stockholm,2,37,74,37,37,37.0,95
1300,CRISPR-DR57,Stockholm,3,37,111,37,37,37.0,80
1301,CRISPR-DR58,Stockholm,2,37,74,37,37,37.0,95
1302,CRISPR-DR60,Stockholm,2,37,74,37,37,37.0,84
1303,CRISPR-DR61,Stockholm,2,37,74,37,37,37.0,95
1304,CRISPR-DR62,Stockholm,2,37,74,37,37,37.0,92
1305,CRISPR-DR63,Stockholm,2,37,74,37,37,37.0,97
1306,CRISPR-DR64,Stockholm,2,37,74,37,37,37.0,97
1307,CRISPR-DR65,Stockholm,2,37,74,37,37,37.0,86
1308,CRISPR-DR66,Stockholm,4,37,147,36,37,36.8,94
1309,HIV-1_SD,Stockholm,22,19,418,19,19,19.0,94
1310,HIV-1_SL3,Stockholm,19,24,438,23,24,23.1,90
1311,HIV-1_SL4,Stockholm,16,20,320,20,20,20.0,92
1312,GRIK4_3p_UTR,Stockholm,8,102,728,77,101,91.0,92
1313,InvR,Stockholm,4,91,364,91,91,91.0,96
1314,isrA,Stockholm,10,130,1266,117,129,126.6,87
1315,isrB,Stockholm,3,92,262,86,88,87.3,84
1316,isrC,Stockholm,16,123,1952,117,123,122.0,91
1317,isrD,Stockholm,2,51,102,51,51,51.0,98
1318,isrF,Stockholm,3,294,853,269,294,284.3,85
1319,isrG,Stockholm,5,285,1398,279,282,279.6,85
1320,isrH,Stockholm,6,281,1681,280,281,280.2,97
1321,isrI,Stockholm,30,101,2956,97,99,98.5,82
1322,isrJ,Stockholm,5,79,375,67,79,75.0,76
1323,isrK,Stockholm,52,92,4030,73,83,77.5,60
1324,isrL,Stockholm,4,354,1389,345,354,347.2,85
1325,isrN,Stockholm,17,149,2397,133,143,141.0,61
1326,isrO,Stockholm,6,204,1191,186,201,198.5,84
1327,isrP,Stockholm,7,148,1036,148,148,148.0,97
1328,isrQ,Stockholm,6,162,971,161,162,161.8,97
1329,istR,Stockholm,7,133,912,130,131,130.3,84
1330,rseX,Stockholm,12,103,1106,88,99,92.2,76
1331,STnc150,Stockholm,9,280,2436,255,279,270.7,91
1332,STnc290,Stockholm,6,65,390,65,65,65.0,99
1333,PinT,Stockholm,4,76,304,76,76,76.0,99
1334,STnc490,Stockholm,76,127,9401,118,124,123.7,94
1335,STnc500,Stockholm,8,285,2277,284,285,284.6,99
1336,STnc560,Stockholm,12,220,2572,213,219,214.3,95
1337,sraL,Stockholm,6,160,848,135,148,141.3,80
1338,STnc250,Stockholm,3,94,282,94,94,94.0,98
1339,BsrC,Stockholm,29,97,2488,70,90,85.8,76
1340,BsrF,Stockholm,11,126,1210,99,119,110.0,73
1341,BsrG,Stockholm,6,312,1546,244,288,257.7,52
1342,miR-430,Stockholm,32,73,2183,58,70,68.2,66
1343,Dicty_Class_I_RNA,Stockholm,112,161,6830,43,141,61.0,54
1344,Flavivirus_SLIV,Stockholm,20,77,1460,68,75,73.0,80
1345,NrrF,Stockholm,3,160,476,157,160,158.7,96
1346,RSV_RNA,Stockholm,8,293,2315,289,292,289.4,88
1347,HIV_POL-1_SL,Stockholm,29,113,3277,113,113,113.0,82
1348,IsrR,Stockholm,308,271,57045,168,202,185.2,66
1349,snoR113,Stockholm,5,119,515,91,116,103.0,72
1350,snoR114,Stockholm,24,104,2129,81,93,88.7,64
1351,snoR116,Stockholm,5,97,432,85,88,86.4,72
1352,snoR117,Stockholm,6,93,474,70,87,79.0,68
1353,snoR118,Stockholm,8,102,693,70,97,86.6,74
1354,snoR121,Stockholm,2,88,173,85,88,86.5,88
1355,snoR126,Stockholm,4,114,398,96,105,99.5,65
1356,snoR127,Stockholm,3,152,399,109,152,133.0,80
1357,snoR128,Stockholm,5,101,436,70,97,87.2,74
1358,snoR130,Stockholm,2,122,239,119,120,119.5,86
1359,snoR134,Stockholm,5,156,731,139,150,146.2,68
1360,snoR135,Stockholm,6,167,877,141,153,146.2,73
1361,snoR143,Stockholm,3,180,510,166,173,170.0,61
1362,snoR137,Stockholm,4,159,583,144,147,145.8,74
1363,S_pombe_snR3,Stockholm,3,168,499,165,167,166.3,78
1364,S_pombe_snR5,Stockholm,3,143,426,140,143,142.0,81
1365,S_pombe_snR33,Stockholm,3,149,438,145,148,146.0,69
1366,S_pombe_snR10,Stockholm,2,167,334,167,167,167.0,100
1367,S_pombe_snR35,Stockholm,4,174,688,172,172,172.0,85
1368,S_pombe_snR36,Stockholm,2,164,328,164,164,164.0,100
1369,S_pombe_snR42,Stockholm,3,211,627,208,211,209.0,74
1370,S_pombe_snR46,Stockholm,2,168,336,168,168,168.0,100
1371,S_pombe_snR90,Stockholm,3,159,465,149,158,155.0,81
1372,S_pombe_snR91,Stockholm,2,144,288,144,144,144.0,99
1373,S_pombe_snR92,Stockholm,3,149,434,144,146,144.7,70
1374,S_pombe_snR94,Stockholm,3,216,632,210,212,210.7,74
1375,S_pombe_snR95,Stockholm,2,222,444,222,222,222.0,100
1376,S_pombe_snR98,Stockholm,2,212,424,212,212,212.0,100
1377,S_pombe_snR93,Stockholm,2,143,286,143,143,143.0,100
1378,S_pombe_snR100,Stockholm,3,193,555,181,187,185.0,68
1379,S_pombe_snR96,Stockholm,2,211,422,211,211,211.0,100
1380,S_pombe_snR97,Stockholm,3,148,443,147,148,147.7,100
1381,S_pombe_snR99,Stockholm,5,192,934,184,190,186.8,84
1382,RCNMV_TE_DR1,Stockholm,3,138,414,138,138,138.0,89
1383,RCNMV_5UTR,Stockholm,3,123,365,120,123,121.7,82
1384,DPB,Stockholm,19,86,1623,79,86,85.4,85
1385,VrrA,Stockholm,11,141,1513,130,140,137.5,86
1386,rli22,Stockholm,6,111,663,110,111,110.5,98
1387,rli23,Stockholm,7,98,686,98,98,98.0,79
1388,rliE,Stockholm,4,228,891,220,225,222.8,82
1389,rliH,Stockholm,3,429,1287,429,429,429.0,93
1390,rli24,Stockholm,6,158,948,158,158,158.0,94
1391,rli26,Stockholm,5,188,933,184,188,186.6,94
1392,rli27,Stockholm,3,100,297,99,99,99.0,94
1393,rliA,Stockholm,4,226,897,224,225,224.2,94
1394,rli31,Stockholm,3,116,346,115,116,115.3,89
1395,rli34,Stockholm,5,84,420,84,84,84.0,87
1396,rli36,Stockholm,6,84,504,84,84,84.0,95
1397,rli32,Stockholm,5,151,735,146,149,147.0,93
1398,rli33,Stockholm,3,536,1600,532,535,533.3,95
1399,rli38,Stockholm,20,178,2885,114,154,144.2,62
1400,rliB,Stockholm,4,372,1432,348,362,358.0,70
1401,rli40,Stockholm,4,264,1051,261,264,262.8,87
1402,rli41,Stockholm,6,495,2964,493,495,494.0,93
1403,rli42,Stockholm,4,172,683,170,171,170.8,95
1404,rli45,Stockholm,6,78,467,77,78,77.8,85
1405,rliF,Stockholm,5,221,1060,200,220,212.0,76
1406,rli43,Stockholm,4,255,1016,253,255,254.0,93
1407,rli47,Stockholm,9,514,4579,505,510,508.8,97
1408,rli48,Stockholm,3,151,448,148,150,149.3,87
1409,rli52,Stockholm,6,97,572,95,97,95.3,95
1410,rli53,Stockholm,5,176,868,173,175,173.6,96
1411,AdoCbl_riboswitch,Stockholm,7,161,1045,145,151,149.3,63
1412,rli56,Stockholm,6,100,600,100,100,100.0,98
1413,rli59,Stockholm,5,181,905,181,181,181.0,96
1414,rli61,Stockholm,4,107,424,106,106,106.0,99
1415,rli62,Stockholm,2,135,265,131,134,132.5,59
1416,rliI,Stockholm,5,239,1195,239,239,239.0,98
1417,rli49,Stockholm,5,163,815,163,163,163.0,92
1418,sbrA,Stockholm,6,71,424,69,71,70.7,91
1419,rli51,Stockholm,9,127,1087,119,121,120.8,92
1420,rli54,Stockholm,5,529,2640,527,529,528.0,96
1421,rli28,Stockholm,21,221,3852,177,189,183.4,54
1422,rli37,Stockholm,4,249,987,246,247,246.8,96
1423,rliD,Stockholm,9,334,2943,325,328,327.0,97
1424,ACAT,Stockholm,8,165,1190,147,157,148.8,80
1425,Afu_182,Stockholm,19,254,3705,182,217,195.0,64
1426,ALIL,Stockholm,26,118,3028,108,117,116.5,68
1427,Afu_190,Stockholm,3,103,298,96,103,99.3,60
1428,Afu_191,Stockholm,7,112,664,90,101,94.9,75
1429,Afu_198,Stockholm,6,155,849,131,150,141.5,57
1430,Afu_199,Stockholm,3,79,230,75,79,76.7,71
1431,Fungi_SRP,Stockholm,50,754,17222,95,533,344.4,40
1432,Afu_203,Stockholm,3,111,332,110,111,110.7,92
1433,Afu_254,Stockholm,6,167,931,148,165,155.2,56
1434,Afu_264,Stockholm,5,104,506,98,103,101.2,69
1435,Afu_294,Stockholm,10,89,820,77,84,82.0,71
1436,Afu_298,Stockholm,3,97,280,91,96,93.3,80
1437,BYDV_5_UTR,Stockholm,4,154,598,149,150,149.5,82
1438,Afu_300,Stockholm,10,95,901,87,93,90.1,73
1439,MFR,Stockholm,3,64,190,63,64,63.3,74
1440,Afu_304,Stockholm,5,113,539,106,111,107.8,73
1441,Afu_309,Stockholm,10,384,3111,283,335,311.1,62
1442,Afu_335,Stockholm,5,98,477,94,97,95.4,76
1443,Afu_513,Stockholm,7,108,703,85,106,100.4,77
1444,Afu_514,Stockholm,5,107,528,104,107,105.6,72
1445,v-snoRNA-1,Stockholm,2,65,130,65,65,65.0,83
1446,iscRS,Stockholm,4,111,438,108,110,109.5,87
1447,pRNA,Stockholm,23,108,2034,84,96,88.4,56
1448,CC0196,Stockholm,2,58,116,58,58,58.0,100
1449,CC0734,Stockholm,2,95,190,95,95,95.0,83
1450,CC1840,Stockholm,3,102,289,94,100,96.3,71
1451,TB10Cs1H1,Stockholm,4,72,282,70,71,70.5,85
1452,TB10Cs1H2,Stockholm,5,67,323,63,67,64.6,80
1453,TB10Cs1H3,Stockholm,5,77,367,72,75,73.4,81
1454,TB10Cs2H1,Stockholm,4,69,270,66,69,67.5,72
1455,ceN106,Stockholm,3,81,233,77,78,77.7,94
1456,CrfA,Stockholm,2,136,271,135,136,135.5,90
1457,CC3513,Stockholm,2,176,344,171,173,172.0,81
1458,CC3552,Stockholm,2,106,210,104,106,105.0,71
1459,CC3664,Stockholm,2,136,272,136,136,136.0,100
1460,TB10Cs3H1,Stockholm,4,67,256,62,66,64.0,81
1461,TB10Cs3H2,Stockholm,6,73,419,67,73,69.8,78
1462,TB10Cs4H3,Stockholm,3,70,201,66,68,67.0,72
1463,TB10Cs4H4,Stockholm,2,66,129,63,66,64.5,78
1464,TB10Cs5H2,Stockholm,5,79,369,67,79,73.8,73
1465,TB10Cs5H3,Stockholm,7,75,493,68,75,70.4,69
1466,TB11Cs2H1,Stockholm,7,73,495,70,72,70.7,74
1467,TB11Cs3H1,Stockholm,4,73,289,72,73,72.2,75
1468,TB11Cs4H1,Stockholm,5,73,357,71,72,71.4,77
1469,TB11Cs4H2,Stockholm,6,65,384,63,65,64.0,75
1470,TB11Cs4H3,Stockholm,3,76,224,74,76,74.7,76
1471,TB11Cs5H1,Stockholm,2,71,141,70,71,70.5,74
1472,TB11Cs5H2,Stockholm,5,70,335,65,69,67.0,72
1473,TB11Cs5H3,Stockholm,5,79,338,64,70,67.6,65
