idx,name,format,nseq,alen,nres,small,large,avlen,%id
5190,DUF3537,Stockholm,1273,936,380773,23,409,299.1,35
5191,DUF3539,Stockholm,160,113,13643,69,96,85.3,53
5192,DUF354,Stockholm,399,1319,125757,76,369,315.2,23
5193,DUF3540,Stockholm,263,323,41510,48,213,157.8,22
5194,DUF3541,Stockholm,98,292,20869,51,230,212.9,40
5195,DUF3543,Stockholm,2046,1036,450491,53,416,220.2,32
5196,DUF3544,Stockholm,1579,358,293470,48,218,185.9,74
5197,DUF3545,Stockholm,169,112,9804,45,63,58.0,39
5198,DUF3549,Stockholm,291,608,94696,53,361,325.4,33
5199,DUF3551,Stockholm,180,234,14133,58,114,78.5,29
5200,DUF3553,Stockholm,626,98,30154,28,58,48.2,47
5201,DUF3556,Stockholm,310,895,167399,60,600,540.0,47
5202,DUF3557,Stockholm,1072,511,157799,54,180,147.2,18
5203,DUF3558,Stockholm,1760,632,291356,38,216,165.5,15
5204,DUF356,Stockholm,45,116,4778,104,113,106.2,38
5205,DUF3560,Stockholm,250,168,30110,53,148,120.4,28
5206,DUF3561,Stockholm,100,151,10518,45,110,105.2,51
5207,DUF3562,Stockholm,100,83,5867,20,60,58.7,35
5208,DUF3563,Stockholm,206,109,10509,28,68,51.0,32
5209,DUF3564,Stockholm,96,159,11313,51,123,117.8,46
5210,DUF3565,Stockholm,246,68,14190,40,58,57.7,56
5211,DUF3566,Stockholm,1519,176,176510,39,125,116.2,39
5212,DUF3567,Stockholm,325,155,29191,75,113,89.8,45
5213,DUF3568,Stockholm,117,276,14355,97,139,122.7,21
5214,DUF357,Stockholm,295,121,20956,40,86,71.0,34
5215,DUF3570,Stockholm,766,1331,236663,75,524,309.0,20
5216,DUF3572,Stockholm,983,139,81555,35,92,83.0,37
5217,DUF3573,Stockholm,8,517,2208,179,419,276.0,28
5218,DUF3574,Stockholm,445,198,45310,37,120,101.8,36
5219,DUF3575,Stockholm,1108,853,196909,34,242,177.7,19
5220,DUF3576,Stockholm,828,171,80775,79,116,97.6,51
5221,DUF3577,Stockholm,273,239,35396,26,145,129.7,44
5222,DUF3579,Stockholm,599,134,53857,39,98,89.9,48
5223,DUF3581,Stockholm,243,288,52028,75,236,214.1,48
5224,DUF3583,Stockholm,523,661,125286,31,351,239.6,45
5225,DUF3584,Stockholm,260,3102,270516,60,1232,1040.4,22
5226,DUF3586,Stockholm,69,113,5144,45,85,74.6,39
5227,DUF3587,Stockholm,40,299,7441,130,209,186.0,30
5228,DUF359,Stockholm,284,256,34274,37,132,120.7,36
5229,DUF3591,Stockholm,2539,1925,1076274,34,655,423.9,38
5230,DUF3592,Stockholm,2046,1414,306343,64,495,149.7,15
5231,DUF3593,Stockholm,461,200,38411,38,105,83.3,59
5232,DUF3597,Stockholm,611,385,77706,37,188,127.2,45
5233,DUF3598,Stockholm,446,944,116216,30,370,260.6,28
5234,DUF3599,Stockholm,21,170,2408,102,117,114.7,37
5235,DUF35_N,Stockholm,4801,94,174303,21,46,36.3,30
5236,DUF3600,Stockholm,60,254,7826,68,163,130.4,33
5237,DUF3601,Stockholm,24,103,1835,64,80,76.5,34
5238,DUF3602,Stockholm,2184,311,156327,28,112,71.6,26
5239,DUF3603,Stockholm,274,380,58142,90,228,212.2,50
5240,DUF3604,Stockholm,757,1467,307277,34,662,405.9,27
5241,DUF3605,Stockholm,1329,611,193821,29,222,145.8,31
5242,DUF3606,Stockholm,761,95,39787,27,57,52.3,27
5243,DUF3611,Stockholm,626,391,105331,34,200,168.3,39
5244,DUF3612,Stockholm,93,193,16143,61,180,173.6,68
5245,DUF3613,Stockholm,161,130,10721,43,94,66.6,31
5246,DUF3614,Stockholm,2,207,361,167,194,180.5,14
5247,DUF3615,Stockholm,2054,371,190201,40,164,92.6,22
5248,DUF3616,Stockholm,561,929,135137,49,373,240.9,25
5249,DUF3617,Stockholm,933,449,120178,76,195,128.8,18
5250,DUF3618,Stockholm,2568,118,119020,28,94,46.3,29
5251,DUF3619,Stockholm,399,309,49843,23,162,124.9,32
5252,DUF362,Stockholm,2720,929,595233,35,319,218.8,22
5253,DUF3622,Stockholm,64,95,4540,68,75,70.9,49
5254,DUF3623,Stockholm,339,350,86193,90,272,254.3,39
5255,DUF3624,Stockholm,52,98,3974,55,81,76.4,41
5256,DUF3626,Stockholm,666,687,107504,53,340,161.4,29
5257,DUF3627,Stockholm,205,169,18303,33,119,89.3,23
5258,DUF3629,Stockholm,9,234,1797,129,224,199.7,76
5259,DUF3630,Stockholm,153,175,14034,76,100,91.7,25
5260,DUF3631,Stockholm,484,554,86140,35,202,178.0,38
5261,DUF3632,Stockholm,1781,890,325934,55,387,183.0,17
5262,DUF3634,Stockholm,105,157,10518,35,117,100.2,28
5263,DUF3636,Stockholm,427,325,64511,66,177,151.1,32
5264,DUF3637,Stockholm,1,67,67,67,67,67.0,100
5265,DUF3638,Stockholm,1360,645,278298,38,265,204.6,35
5266,DUF364,Stockholm,849,329,109058,61,160,128.5,22
5267,DUF3641,Stockholm,918,226,124179,53,168,135.3,48
5268,DUF3642,Stockholm,21,108,1823,85,94,86.8,41
5269,DUF3644,Stockholm,259,133,19084,43,94,73.7,28
5270,DUF3645,Stockholm,1243,54,41896,20,39,33.7,55
5271,DUF3646,Stockholm,1184,222,134508,37,132,113.6,34
5272,DUF3648,Stockholm,20,251,2516,42,171,125.8,25
5273,DUF3649,Stockholm,204,39,5496,20,31,26.9,45
5274,DUF365,Stockholm,16,127,1422,37,101,88.9,40
5275,DUF3652,Stockholm,657,73,26716,26,50,40.7,84
5276,DUF3653,Stockholm,69,161,4900,37,112,71.0,22
5277,DUF3654,Stockholm,28,163,3577,57,141,127.8,36
5278,DUF3656,Stockholm,2078,457,247198,38,172,119.0,23
5279,DUF3657,Stockholm,1723,144,108398,27,102,62.9,44
5280,DUF3658,Stockholm,540,224,57225,39,125,106.0,23
5281,DUF3659,Stockholm,4438,190,269249,28,94,60.7,37
5282,DUF366,Stockholm,96,251,17356,58,201,180.8,42
5283,DUF3660,Stockholm,272,74,10564,26,46,38.8,47
5284,DUF3663,Stockholm,379,159,29061,32,87,76.7,43
5285,DUF3664,Stockholm,1,99,99,99,99,99.0,100
5286,DUF3666,Stockholm,353,65,16669,45,55,47.2,42
5287,DUF3667,Stockholm,1471,71,65914,23,51,44.8,34
5288,DUF3668,Stockholm,660,683,137028,46,266,207.6,45
5289,DUF3669,Stockholm,476,224,30382,20,94,63.8,34
5290,DUF3670,Stockholm,2065,342,278290,38,192,134.8,27
5291,DUF3671,Stockholm,401,370,52784,39,183,131.6,24
5292,DUF3672,Stockholm,98,340,13162,46,171,134.3,31
5293,DUF3673,Stockholm,13,69,670,40,59,51.5,69
5294,DUF3674,Stockholm,9,44,351,35,41,39.0,52
5295,DUF3675,Stockholm,1846,428,205042,21,171,111.1,35
5296,DUF3676,Stockholm,107,256,20488,33,232,191.5,59
5297,DUF3677,Stockholm,653,178,52475,30,104,80.4,60
5298,DUF3678,Stockholm,74,51,2539,17,41,34.3,40
5299,DUF3679,Stockholm,166,101,9082,37,63,54.7,34
5300,DUF368,Stockholm,2349,786,575702,23,364,245.1,31
5301,DUF3681,Stockholm,352,225,32521,34,111,92.4,34
5302,DUF3682,Stockholm,64,267,8369,38,173,130.8,57
5303,DUF3683,Stockholm,608,154,72558,40,137,119.3,63
5304,DUF3684,Stockholm,1032,2933,848048,50,1285,821.8,30
5305,DUF3685,Stockholm,640,377,80335,58,218,125.5,28
5306,DUF3686,Stockholm,577,964,251401,53,496,435.7,46
5307,DUF3687,Stockholm,155,64,6732,33,51,43.4,40
5308,DUF3688,Stockholm,51,1013,16719,37,708,327.8,32
5309,DUF3689,Stockholm,672,873,184523,33,352,274.6,63
5310,DUF3693,Stockholm,62,88,3283,25,64,53.0,25
5311,DUF3694,Stockholm,6375,1028,1122283,36,327,176.0,31
5312,DUF3695,Stockholm,383,237,37134,38,128,97.0,35
5313,DUF3696,Stockholm,458,122,22563,35,64,49.3,26
5314,DUF3697,Stockholm,1920,63,62593,22,38,32.6,79
5315,DUF3698,Stockholm,26,151,2531,66,117,97.3,51
5316,DUF3699,Stockholm,1386,133,94996,31,85,68.5,33
5317,DUF370,Stockholm,2087,238,154361,31,94,74.0,43
5318,DUF3700,Stockholm,1363,935,263924,27,265,193.6,48
5319,DUF3701,Stockholm,234,167,21500,51,107,91.9,29
5320,DUF3703,Stockholm,427,156,44939,28,112,105.2,37
5321,DUF3704,Stockholm,1,27,27,27,27,27.0,100
5322,DUF3707,Stockholm,498,605,72824,52,228,146.2,20
5323,DUF3708,Stockholm,1173,588,190769,55,277,162.6,27
5324,DUF3709,Stockholm,9,35,276,22,33,30.7,71
5325,DUF371,Stockholm,244,207,31981,41,146,131.1,40
5326,DUF3710,Stockholm,1475,432,257214,45,235,174.4,42
5327,DUF3712,Stockholm,2516,568,318383,35,194,126.5,18
5328,DUF3713,Stockholm,11,164,1278,107,131,116.2,23
5329,DUF3715,Stockholm,1602,347,233642,40,174,145.8,31
5330,DUF3716,Stockholm,1153,185,64339,29,80,55.8,29
5331,DUF3717,Stockholm,273,90,18386,55,73,67.3,44
5332,DUF3718,Stockholm,323,143,21932,38,88,67.9,29
5333,DUF3719,Stockholm,898,193,57712,29,92,64.3,40
5334,DUF3720,Stockholm,100,138,9332,42,104,93.3,33
5335,DUF3721,Stockholm,60,46,1978,22,36,33.0,48
5336,DUF3723,Stockholm,1222,1455,327000,33,537,267.6,17
5337,DUF3724,Stockholm,1,23,23,23,23,23.0,100
5338,DUF3725,Stockholm,1,78,28,28,28,28.0,100
5339,DUF3726,Stockholm,219,165,17457,32,113,79.7,30
5340,DUF3727,Stockholm,386,249,36048,36,116,93.4,38
5341,DUF3729,Stockholm,1,113,100,100,100,100.0,100
5342,DUF373,Stockholm,358,540,120560,50,367,336.8,35
5343,DUF3730,Stockholm,1271,817,278375,49,317,219.0,28
5344,DUF3731,Stockholm,369,499,89828,62,288,243.4,39
5345,DUF3732,Stockholm,286,333,49995,35,213,174.8,29
5346,DUF3734,Stockholm,847,220,87938,28,116,103.8,29
5347,DUF3736,Stockholm,1398,716,204910,39,388,146.6,35
5348,DUF3737,Stockholm,452,345,118793,35,279,262.8,42
5349,DUF3738,Stockholm,397,544,73773,38,250,185.8,23
5350,DUF3739,Stockholm,297,248,32733,37,161,110.2,50
5351,DUF374,Stockholm,1092,114,77832,48,82,71.3,33
5352,DUF3740,Stockholm,1862,662,245154,30,326,131.7,40
5353,DUF3741,Stockholm,1833,86,80124,19,51,43.7,43
5354,DUF3742,Stockholm,114,231,13447,49,138,118.0,44
5355,DUF3744,Stockholm,348,161,25099,28,88,72.1,30
5356,DUF3746,Stockholm,30,47,1084,25,38,36.1,44
5357,DUF3747,Stockholm,152,234,26474,110,184,174.2,40
5358,DUF3748,Stockholm,202,233,23918,37,145,118.4,49
5359,DUF3750,Stockholm,450,218,58773,83,155,130.6,46
5360,DUF3751,Stockholm,668,440,95007,37,180,142.2,26
5361,DUF3752,Stockholm,1447,548,208003,42,284,143.7,27
5362,DUF3754,Stockholm,1239,653,160375,52,317,129.4,31
5363,DUF3755,Stockholm,1114,98,37641,17,70,33.8,45
5364,DUF3756,Stockholm,2,41,82,41,41,41.0,100
5365,DUF3757,Stockholm,55,218,6089,81,129,110.7,28
5366,DUF3759,Stockholm,1073,289,97836,34,113,91.2,43
5367,DUF3760,Stockholm,86,87,3792,30,59,44.1,34
5368,DUF3761,Stockholm,193,228,14107,33,118,73.1,37
5369,DUF3762,Stockholm,1,84,39,39,39,39.0,100
5370,DUF3764,Stockholm,25,132,2180,54,91,87.2,33
5371,DUF3768,Stockholm,559,228,47548,29,122,85.1,40
5372,DUF3769,Stockholm,245,1108,80437,78,481,328.3,31
5373,DUF3770,Stockholm,70,494,16706,146,271,238.7,28
5374,DUF3772,Stockholm,770,112,47774,35,76,62.0,25
5375,DUF3774,Stockholm,1748,335,133540,27,132,76.4,39
5376,DUF3775,Stockholm,638,139,46577,47,85,73.0,43
5377,DUF3776,Stockholm,689,291,76727,62,133,111.4,42
5378,DUF3778,Stockholm,99,102,5161,24,67,52.1,43
5379,DUF378,Stockholm,1367,94,81338,30,70,59.5,48
5380,DUF3780,Stockholm,96,347,16955,79,206,176.6,39
5381,DUF3781,Stockholm,195,97,13884,30,78,71.2,44
5382,DUF3782,Stockholm,204,264,18830,39,212,92.3,27
5383,DUF3783,Stockholm,690,111,38789,35,77,56.2,28
5384,DUF3784,Stockholm,647,189,59371,32,121,91.8,19
5385,DUF3785,Stockholm,55,151,7321,38,137,133.1,46
5386,DUF3786,Stockholm,531,318,92848,49,198,174.9,22
5387,DUF3787,Stockholm,146,92,7551,34,61,51.7,40
5388,DUF3788,Stockholm,373,246,46547,43,144,124.8,24
5389,DUF3789,Stockholm,148,48,4501,23,34,30.4,35
5390,DUF3791,Stockholm,450,103,26733,37,65,59.4,22
5391,DUF3792,Stockholm,1056,190,118996,49,120,112.7,23
5392,DUF3793,Stockholm,721,415,124008,55,251,172.0,30
5393,DUF3794,Stockholm,1775,453,149539,49,160,84.2,19
5394,DUF3795,Stockholm,647,200,47604,26,133,73.6,29
5395,DUF3796,Stockholm,154,272,16272,41,126,105.7,24
5396,DUF3797,Stockholm,22,73,1056,37,54,48.0,42
5397,DUF3798,Stockholm,213,465,57442,42,293,269.7,47
5398,DUF3799,Stockholm,793,869,178908,43,301,225.6,20
5399,DUF3800,Stockholm,1638,967,331171,37,333,202.2,11
5400,DUF3801,Stockholm,905,855,136961,53,442,151.3,25
5401,DUF3802,Stockholm,124,137,13754,87,120,110.9,45
5402,DUF3804,Stockholm,13,175,1308,30,128,100.6,36
5403,DUF3805,Stockholm,46,219,6815,83,157,148.2,52
5404,DUF3806,Stockholm,223,153,18499,42,99,83.0,22
5405,DUF3807,Stockholm,406,660,70956,80,272,174.8,30
5406,DUF3809,Stockholm,28,189,3792,101,159,135.4,43
5407,DUF3810,Stockholm,888,714,277873,43,414,312.9,29
5408,DUF3811,Stockholm,79,106,6921,70,93,87.6,59
5409,DUF3813,Stockholm,181,129,11258,57,85,62.2,41
5410,DUF3817,Stockholm,3591,223,326489,42,135,90.9,30
5411,DUF3818,Stockholm,1395,1032,376072,42,472,269.6,27
5412,DUF3819,Stockholm,2709,303,383504,35,175,141.6,41
5413,DUF382,Stockholm,1949,328,237671,27,152,121.9,64
5414,DUF3821,Stockholm,49,436,10036,83,259,204.8,25
5415,DUF3822,Stockholm,870,514,203874,47,268,234.3,20
5416,DUF3823,Stockholm,318,150,29551,86,108,92.9,30
5417,DUF3823_C,Stockholm,317,251,34537,92,150,108.9,21
5418,DUF3824,Stockholm,812,606,85216,33,203,104.9,22
5419,DUF3825,Stockholm,164,589,37571,38,299,229.1,28
5420,DUF3826,Stockholm,212,260,37182,44,210,175.4,35
5421,DUF3827,Stockholm,1170,1573,527354,26,704,450.7,39
5422,DUF3828,Stockholm,368,408,43628,36,156,118.6,19
5423,DUF3829,Stockholm,222,542,57583,54,305,259.4,17
5424,DUF383,Stockholm,1509,886,280476,42,352,185.9,32
5425,DUF3830,Stockholm,743,318,107312,70,170,144.4,37
5426,DUF3833,Stockholm,1033,414,166249,31,181,160.9,36
5427,DUF3834,Stockholm,35,525,6691,38,234,191.2,30
5428,DUF3835,Stockholm,847,322,59640,15,124,70.4,28
5429,DUF3836,Stockholm,142,227,16754,45,142,118.0,25
5430,DUF3837,Stockholm,48,166,4856,85,108,101.2,26
5431,DUF3839,Stockholm,2525,286,475757,23,243,188.4,83
5432,DUF384,Stockholm,1419,260,78975,26,168,55.7,39
5433,DUF3841,Stockholm,216,422,35673,37,220,165.2,24
5434,DUF3842,Stockholm,399,183,51363,43,138,128.7,45
5435,DUF3843,Stockholm,112,1061,34314,54,518,306.4,23
5436,DUF3844,Stockholm,643,178,65259,48,123,101.5,40
5437,DUF3845,Stockholm,9,244,2159,238,241,239.9,68
5438,DUF3846,Stockholm,492,249,44587,46,120,90.6,29
5439,DUF3847,Stockholm,495,148,39529,39,92,79.9,35
5440,DUF3848,Stockholm,178,153,16731,42,102,94.0,43
5441,DUF3849,Stockholm,231,187,28399,32,131,122.9,40
5442,DUF3850,Stockholm,272,220,20527,31,104,75.5,34
5443,DUF3851,Stockholm,64,132,7920,106,126,123.8,61
5444,DUF3852,Stockholm,115,160,12355,65,120,107.4,60
5445,DUF3853,Stockholm,147,154,13014,33,102,88.5,43
5446,DUF3854,Stockholm,486,449,58121,36,153,119.6,31
5447,DUF3855,Stockholm,1,158,158,158,158,158.0,100
5448,DUF3856,Stockholm,18,246,2468,103,143,137.1,34
5449,DUF3857,Stockholm,2410,725,392802,45,228,163.0,14
5450,DUF3858,Stockholm,287,242,29755,83,125,103.7,20
5451,DUF3859,Stockholm,308,346,39442,29,148,128.1,24
5452,DUF386,Stockholm,1574,395,232762,50,196,147.9,27
5453,DUF3860,Stockholm,2,97,167,77,90,83.5,32
5454,DUF3861,Stockholm,211,138,18599,26,93,88.1,35
5455,DUF3862,Stockholm,140,386,16944,44,178,121.0,22
5456,DUF3863,Stockholm,40,432,13680,282,356,342.0,51
5457,DUF3864,Stockholm,37,107,2797,63,80,75.6,50
5458,DUF3865,Stockholm,16,398,3489,175,234,218.1,26
5459,DUF3866,Stockholm,591,578,183144,34,367,309.9,49
5460,DUF3867,Stockholm,72,261,13167,49,214,182.9,49
5461,DUF3868,Stockholm,208,257,21687,66,136,104.3,20
5462,DUF3869,Stockholm,19,171,1996,84,121,105.1,26
5463,DUF3870,Stockholm,446,113,41720,34,97,93.5,32
5464,DUF3871,Stockholm,159,386,46840,40,326,294.6,45
5465,DUF3873,Stockholm,122,94,7993,32,69,65.5,54
5466,DUF3874,Stockholm,182,102,12926,63,79,71.0,27
5467,DUF3875,Stockholm,536,75,27587,23,59,51.5,48
5468,DUF3876,Stockholm,126,128,11321,35,95,89.8,37
5469,DUF3877,Stockholm,98,251,16854,54,201,172.0,36
5470,DUF3878,Stockholm,62,624,17935,66,319,289.3,33
5471,DUF3879,Stockholm,125,343,19090,25,191,152.7,33
5472,DUF3880,Stockholm,896,244,68057,61,125,76.0,26
5473,DUF3881,Stockholm,250,440,68717,66,312,274.9,40
5474,DUF3882,Stockholm,73,319,11399,132,160,156.2,54
5475,DUF3884,Stockholm,18,110,1291,57,77,71.7,28
5476,DUF3885,Stockholm,204,51,7536,19,40,36.9,43
5477,DUF3886,Stockholm,317,108,21556,40,77,68.0,40
5478,DUF3887,Stockholm,577,232,52547,59,123,91.1,17
5479,DUF3888,Stockholm,260,223,22867,36,110,88.0,24
5480,DUF3889,Stockholm,307,151,28080,36,104,91.5,27
5481,DUF389,Stockholm,2793,503,396766,32,225,142.1,31
5482,DUF3890,Stockholm,9,99,676,67,84,75.1,47
5483,DUF3891,Stockholm,487,629,105315,37,297,216.3,26
5484,DUF3892,Stockholm,721,244,54407,37,102,75.5,28
5485,DUF3894,Stockholm,4,55,216,54,54,54.0,55
5486,DUF3895,Stockholm,47,114,3458,63,80,73.6,29
5487,DUF3896,Stockholm,15,67,877,57,61,58.5,48
5488,DUF3898,Stockholm,183,98,16231,35,91,88.7,50
5489,DUF3899,Stockholm,389,196,33005,52,109,84.8,19
5490,DUF3900,Stockholm,178,336,43656,39,265,245.3,56
5491,DUF3902,Stockholm,3,183,431,109,161,143.7,48
5492,DUF3903,Stockholm,4,44,157,36,41,39.2,62
5493,DUF3905,Stockholm,154,133,12205,36,86,79.3,54
5494,DUF3906,Stockholm,107,80,6874,53,66,64.2,40
5495,DUF3907,Stockholm,239,175,35233,62,152,147.4,45
5496,DUF3908,Stockholm,18,192,2291,112,132,127.3,24
5497,DUF3909,Stockholm,9,135,944,96,108,104.9,33
5498,DUF3910,Stockholm,4,96,376,93,95,94.0,70
5499,DUF3911,Stockholm,4,83,315,77,82,78.8,66
5500,DUF3912,Stockholm,16,114,1204,56,85,75.2,33
5501,DUF3913,Stockholm,4,57,228,57,57,57.0,88
5502,DUF3914,Stockholm,2,89,178,89,89,89.0,96
5503,DUF3915,Stockholm,12,178,954,50,118,79.5,27
5504,DUF3916,Stockholm,71,307,10350,45,159,145.8,27
5505,DUF3917,Stockholm,3,71,213,71,71,71.0,75
5506,DUF3918,Stockholm,70,73,2946,26,51,42.1,40
5507,DUF3919,Stockholm,41,291,9167,191,237,223.6,24
5508,DUF3920,Stockholm,13,175,1488,68,132,114.5,36
5509,DUF3921,Stockholm,6,63,346,56,58,57.7,47
5510,DUF3922,Stockholm,3,93,236,78,79,78.7,53
5511,DUF3923,Stockholm,73,92,4733,59,69,64.8,32
5512,DUF3924,Stockholm,5,73,302,54,62,60.4,60
5513,DUF3925,Stockholm,4,65,260,65,65,65.0,73
5514,DUF3926,Stockholm,2,53,84,41,43,42.0,41
5515,DUF3927,Stockholm,21,66,1054,38,53,50.2,46
5516,DUF3928,Stockholm,4,97,380,95,95,95.0,78
5517,DUF3929,Stockholm,4,64,256,64,64,64.0,75
5518,DUF3930,Stockholm,4,64,198,41,55,49.5,49
5519,DUF3931,Stockholm,5,66,328,64,66,65.6,68
5520,DUF3932,Stockholm,4,83,324,81,81,81.0,72
5521,DUF3933,Stockholm,3,52,156,52,52,52.0,87
5522,DUF3934,Stockholm,116,87,4689,32,58,40.4,66
5523,DUF3935,Stockholm,3,70,210,70,70,70.0,83
5524,DUF3937,Stockholm,2,72,143,71,72,71.5,77
5525,DUF3938,Stockholm,4,110,393,98,99,98.2,68
5526,DUF3939,Stockholm,117,225,14518,47,135,124.1,36
5527,DUF3941,Stockholm,74,33,1790,23,30,24.2,67
5528,DUF3942,Stockholm,5,144,631,125,129,126.2,33
5529,DUF3943,Stockholm,328,136,34816,37,111,106.1,39
5530,DUF3944,Stockholm,74,47,2562,23,37,34.6,43
5531,DUF3945,Stockholm,826,145,44555,16,81,53.9,26
5532,DUF3947,Stockholm,7,99,559,72,84,79.9,46
5533,DUF3948,Stockholm,15,40,511,30,35,34.1,58
5534,DUF3949,Stockholm,42,76,2599,58,64,61.9,41
5535,DUF3950,Stockholm,34,43,1003,25,34,29.5,65
5536,DUF3951,Stockholm,76,81,3658,30,55,48.1,35
5537,DUF3952,Stockholm,7,110,714,97,106,102.0,60
5538,DUF3953,Stockholm,147,67,5941,29,49,40.4,31
5539,DUF3954,Stockholm,45,76,2130,41,52,47.3,36
5540,DUF3955,Stockholm,528,97,30757,3,67,58.3,40
5541,DUF3956,Stockholm,2,45,90,45,45,45.0,78
5542,DUF3958,Stockholm,34,133,3561,63,111,104.7,20
5543,DUF3959,Stockholm,5,255,1057,89,246,211.4,63
5544,DUF3960,Stockholm,4,89,356,89,89,89.0,73
5545,DUF3961,Stockholm,6,46,227,34,39,37.8,59
5546,DUF3963,Stockholm,3,40,120,40,40,40.0,83
5547,DUF3964,Stockholm,5,109,539,107,109,107.8,55
5548,DUF3965,Stockholm,4,291,1164,291,291,291.0,77
5549,DUF3966,Stockholm,4,46,164,38,42,41.0,68
5550,DUF3967,Stockholm,67,88,2404,24,49,35.9,38
5551,DUF3969,Stockholm,43,142,4308,52,107,100.2,27
5552,DUF397,Stockholm,13786,228,704215,17,96,51.1,38
5553,DUF3970,Stockholm,23,84,1234,42,59,53.7,27
5554,DUF3971,Stockholm,2178,1271,599572,34,354,275.3,17
5555,DUF3972,Stockholm,71,178,8561,46,136,120.6,39
5556,DUF3973,Stockholm,24,60,948,37,43,39.5,41
5557,DUF3974,Stockholm,4,127,504,126,126,126.0,68
5558,DUF3975,Stockholm,3,80,240,80,80,80.0,70
5559,DUF3976,Stockholm,2,40,80,40,40,40.0,100
5560,DUF3977,Stockholm,49,94,3707,37,82,75.7,53
5561,DUF3978,Stockholm,4,155,578,144,145,144.5,47
5562,DUF3979,Stockholm,5,116,527,74,115,105.4,56
5563,DUF3980,Stockholm,3,90,262,87,88,87.3,65
5564,DUF3981,Stockholm,3,115,342,113,115,114.0,73
5565,DUF3982,Stockholm,2,42,50,23,27,25.0,22
5566,DUF3983,Stockholm,13,41,453,34,37,34.8,57
5567,DUF3984,Stockholm,478,970,130909,38,459,273.9,32
5568,DUF3985,Stockholm,1,44,44,44,44,44.0,100
5569,DUF3986,Stockholm,35,128,2857,37,90,81.6,32
5570,DUF3987,Stockholm,1703,1051,506998,42,424,297.7,16
5571,DUF3990,Stockholm,681,485,96676,35,187,142.0,28
5572,DUF3991,Stockholm,851,230,64574,53,112,75.9,29
5573,DUF3993,Stockholm,71,207,8359,81,133,117.7,30
5574,DUF3994,Stockholm,9,150,919,75,129,102.1,39
5575,DUF3995,Stockholm,586,321,72258,49,147,123.3,22
5576,DUF3996,Stockholm,18,251,2552,93,169,141.8,20
5577,DUF3997,Stockholm,43,224,4125,47,110,95.9,21
5578,DUF3999,Stockholm,372,1281,137277,63,505,369.0,18
5579,DUF4003,Stockholm,269,519,76174,68,307,283.2,23
5580,DUF4004,Stockholm,222,319,42539,39,206,191.6,44
5581,DUF4005,Stockholm,3946,656,470861,44,242,119.3,21
5582,DUF4006,Stockholm,80,98,5014,29,75,62.7,37
5583,DUF4007,Stockholm,424,705,116604,34,324,275.0,26
5584,DUF401,Stockholm,235,1331,83718,89,424,356.2,23
5585,DUF4010,Stockholm,1199,389,248090,44,242,206.9,28
5586,DUF4011,Stockholm,1279,894,209931,35,370,164.1,22
5587,DUF4012,Stockholm,673,387,97269,40,165,144.5,32
5588,DUF4013,Stockholm,508,481,82671,50,220,162.7,18
5589,DUF4014,Stockholm,23,76,1650,66,72,71.7,71
5590,DUF4015,Stockholm,957,1230,285258,31,406,298.1,33
5591,DUF4017,Stockholm,25,84,1468,38,65,58.7,37
5592,DUF4018,Stockholm,3,201,584,194,195,194.7,40
5593,DUF4019,Stockholm,363,200,37149,44,116,102.3,28
5594,DUF402,Stockholm,2966,256,201157,31,98,67.8,27
5595,DUF4020,Stockholm,37,267,6039,112,180,163.2,20
5596,DUF4021,Stockholm,13,81,584,37,53,44.9,41
5597,DUF4022,Stockholm,3,77,225,71,77,75.0,85
5598,DUF4023,Stockholm,148,58,5534,26,42,37.4,47
5599,DUF4024,Stockholm,1,35,35,35,35,35.0,100
5600,DUF4025,Stockholm,166,91,8138,29,57,49.0,39
5601,DUF4026,Stockholm,55,581,13487,83,329,245.2,23
5602,DUF4027,Stockholm,1,36,36,36,36,36.0,100
5603,DUF4028,Stockholm,3,77,190,60,65,63.3,48
5604,DUF4029,Stockholm,2,96,192,96,96,96.0,86
5605,DUF4030,Stockholm,53,212,7073,56,149,133.5,24
5606,DUF4031,Stockholm,1109,229,85266,34,95,76.9,50
5607,DUF4032,Stockholm,1026,315,163817,31,191,159.7,49
5608,DUF4034,Stockholm,113,500,18546,41,280,164.1,16
5609,DUF4035,Stockholm,88,93,4634,36,65,52.7,34
5610,DUF4037,Stockholm,673,216,65934,28,110,98.0,30
5611,DUF4038,Stockholm,1288,1379,398279,31,456,309.2,23
5612,DUF4041,Stockholm,378,67,21094,33,59,55.8,32
5613,DUF4042,Stockholm,1113,626,189797,45,218,170.5,35
5614,DUF4043,Stockholm,263,935,81894,82,428,311.4,21
5615,DUF4044,Stockholm,149,50,4749,21,36,31.9,35
5616,DUF4045,Stockholm,603,1470,167152,20,526,277.2,31
5617,DUF4046,Stockholm,30,128,2665,73,91,88.8,47
5618,DUF4047,Stockholm,15,177,1759,96,126,117.3,18
5619,DUF4048,Stockholm,431,753,84217,54,332,195.4,26
5620,DUF4049,Stockholm,6,334,1897,310,325,316.2,60
5621,DUF4050,Stockholm,2401,863,202096,23,349,84.2,23
5622,DUF4052,Stockholm,5,294,1045,178,221,209.0,23
5623,DUF4054,Stockholm,379,259,40456,40,132,106.7,22
5624,DUF4055,Stockholm,336,238,46605,34,157,138.7,27
5625,DUF4056,Stockholm,100,393,23893,59,271,238.9,39
