idx,name,format,nseq,alen,nres,small,large,avlen,%id
934,SECIS_3,Stockholm,468,62,27596,52,62,59.0,84
935,SECIS_2,Stockholm,60,55,3300,55,55,55.0,95
936,SECIS_5,Stockholm,27,71,1831,66,70,67.8,84
937,VIS1,Stockholm,62,238,12336,117,222,199.0,88
938,SECIS_4,Stockholm,335,38,12729,37,38,38.0,86
939,mir-995,Stockholm,17,110,1569,85,106,92.3,79
940,mir-969,Stockholm,14,115,1216,84,100,86.9,83
941,group-II-D1D4-1,Stockholm,2271,335,191930,43,152,84.5,52
942,group-II-D1D4-2,Stockholm,822,380,96668,41,174,117.6,59
943,mir-337,Stockholm,38,94,3529,81,94,92.9,91
944,MIR1846,Stockholm,2027,410,176692,42,269,87.2,47
945,group-II-D1D4-3,Stockholm,3545,941,588290,37,341,165.9,53
946,group-II-D1D4-5,Stockholm,586,677,111215,45,278,189.8,50
947,group-II-D1D4-4,Stockholm,620,528,86378,74,292,139.3,50
948,group-II-D1D4-6,Stockholm,1363,942,304000,69,404,223.0,47
949,mir-1253,Stockholm,10,105,1046,102,105,104.6,94
950,mir-1237,Stockholm,13,106,1300,96,102,100.0,79
951,mir-621,Stockholm,16,83,1328,83,83,83.0,93
952,mir-3180,Stockholm,18,127,2113,114,126,117.4,95
953,mir-987,Stockholm,16,93,1470,89,93,91.9,96
954,MIR405,Stockholm,103,182,12606,112,156,122.4,79
955,group-II-D1D4-7,Stockholm,1048,570,143836,43,192,137.2,46
956,mir-1178,Stockholm,16,112,1777,111,112,111.1,87
957,mir-1183,Stockholm,12,89,1065,87,89,88.8,97
958,mir-1287,Stockholm,78,102,7072,74,99,90.7,84
959,tsr26,Stockholm,2,122,243,121,122,121.5,100
960,tsr31,Stockholm,20,86,1409,69,75,70.5,87
961,Hrs10,Stockholm,3,149,445,148,149,148.3,85
962,Hrs21,Stockholm,3,135,401,132,135,133.7,88
963,mir-1207,Stockholm,12,87,1040,86,87,86.7,95
964,mir-1912,Stockholm,38,81,2926,74,79,77.0,92
965,mir-150,Stockholm,69,93,5427,57,84,78.7,78
966,mir-1265,Stockholm,12,82,970,68,82,80.8,93
967,mir-25,Stockholm,57,101,4784,83,84,83.9,89
968,mir-3179,Stockholm,14,84,1176,84,84,84.0,99
969,mir-1275,Stockholm,22,105,1993,79,103,90.6,90
970,mir-1180,Stockholm,20,75,1346,56,69,67.3,90
971,mir-3017,Stockholm,43,113,3532,60,102,82.1,84
972,mir-1208,Stockholm,11,73,802,72,73,72.9,97
973,mir-2833,Stockholm,18,69,1238,65,69,68.8,96
974,MIR2907,Stockholm,551,104,36131,60,83,65.6,75
975,mir-1827,Stockholm,23,67,1522,65,67,66.2,91
976,mir-330,Stockholm,46,115,4267,62,113,92.8,96
977,sraA,Stockholm,112,107,10634,74,97,94.9,69
978,tp2,Stockholm,120,307,15461,107,239,128.8,63
979,GOLLD,Stockholm,58,1008,24913,367,795,429.5,45
980,tpke11,Stockholm,146,107,10925,64,81,74.8,67
981,IMES-2,Stockholm,327,177,46072,107,144,140.9,79
982,IMES-1,Stockholm,176,261,33689,182,210,191.4,71
983,IMES-3,Stockholm,32,156,4725,146,151,147.7,81
984,IMES-4,Stockholm,30,83,2402,79,81,80.1,87
985,SPRY4-IT1_1,Stockholm,56,121,5123,89,98,91.5,81
986,SPRY4-IT1_2,Stockholm,58,152,6780,95,129,116.9,69
987,mir-185,Stockholm,49,79,3791,56,79,77.4,97
988,HOTTIP_1,Stockholm,34,60,1940,56,59,57.1,81
989,HOTTIP_2,Stockholm,97,1036,36887,160,509,380.3,68
990,HOTTIP_4,Stockholm,54,220,8991,160,187,166.5,81
991,CDKN2B-AS_2,Stockholm,23,50,1059,45,47,46.0,87
992,HOTTIP_3,Stockholm,58,441,19959,282,362,344.1,81
993,CDKN2B-AS_3,Stockholm,47,181,6612,122,156,140.7,74
994,Sphinx_1,Stockholm,158,255,15426,60,118,97.6,72
995,STnc30,Stockholm,6,132,792,132,132,132.0,98
996,Sphinx_2,Stockholm,201,621,30782,48,239,153.1,69
997,STnc460,Stockholm,3,147,430,138,146,143.3,86
998,mir-328,Stockholm,48,75,3566,62,75,74.3,93
999,SNORA56,Stockholm,51,156,6623,124,136,129.9,79
1000,STnc470,Stockholm,6,226,1318,212,223,219.7,91
1001,STnc450,Stockholm,42,76,2409,55,60,57.4,72
1002,STnc630,Stockholm,19,166,3139,158,166,165.2,77
1003,STnc430,Stockholm,28,214,4426,98,167,158.1,59
1004,STnc390,Stockholm,7,60,419,59,60,59.9,98
1005,STnc40,Stockholm,61,91,4216,60,74,69.1,68
1006,STnc50,Stockholm,6,85,494,82,84,82.3,95
1007,STnc400,Stockholm,4,125,493,121,124,123.2,77
1008,STnc410,Stockholm,22,160,3476,157,159,158.0,69
1009,STnc361,Stockholm,6,150,895,149,150,149.2,91
1010,mir-331,Stockholm,53,92,4820,74,92,90.9,98
1011,STnc130,Stockholm,39,144,5236,100,137,134.3,66
1012,Yar_1,Stockholm,15,82,1115,71,80,74.3,79
1013,Yar_2,Stockholm,13,82,963,69,81,74.1,89
1014,Yar_3,Stockholm,9,80,627,67,78,69.7,85
1015,STnc510,Stockholm,11,850,7838,139,842,712.5,88
1016,CLRN1-AS1,Stockholm,52,117,4103,73,98,78.9,75
1017,DAOA-AS1_1,Stockholm,60,274,11906,127,218,198.4,74
1018,DAOA-AS1_2,Stockholm,86,434,17121,115,270,199.1,65
1019,mir-2970,Stockholm,32,80,2534,59,80,79.2,91
1020,mir-2968,Stockholm,65,106,6806,77,106,104.7,90
1021,mir-360,Stockholm,10,62,602,58,62,60.2,86
1022,mir-1803,Stockholm,865,146,73477,68,98,84.9,71
1023,mir-1662,Stockholm,53,69,3502,66,69,66.1,98
1024,mir-2985-2,Stockholm,366,102,29564,71,92,80.8,87
1025,DGCR5,Stockholm,17,49,833,49,49,49.0,93
1026,rivX,Stockholm,3,248,744,248,248,248.0,98
1027,DISC2,Stockholm,17,218,3473,200,212,204.3,86
1028,DLEU1_1,Stockholm,81,496,15021,75,215,185.4,60
1029,DLEU1_2,Stockholm,38,473,12620,302,412,332.1,73
1030,DLEU2_1,Stockholm,76,164,9033,89,144,118.9,79
1031,DLEU2_2,Stockholm,50,98,4349,62,91,87.0,80
1032,mir-432,Stockholm,48,95,4486,85,95,93.5,86
1033,DLEU2_3,Stockholm,59,88,4404,71,86,74.6,84
1034,DLEU2_4,Stockholm,66,67,3797,51,63,57.5,80
1035,DLEU2_5,Stockholm,141,110,11492,67,90,81.5,76
1036,DLEU2_6,Stockholm,95,215,12470,108,158,131.3,74
1037,IS009,Stockholm,23,224,4523,142,204,196.7,81
1038,DLG2-AS1_1,Stockholm,59,252,12494,196,220,211.8,80
1039,DLG2-AS1_2,Stockholm,58,261,12440,186,232,214.5,75
1040,FAM13A-AS1_1,Stockholm,34,123,3918,101,122,115.2,73
1041,FAM13A-AS1_2,Stockholm,38,166,4147,57,136,109.1,68
1042,NiCo,Stockholm,480,363,46573,46,188,97.0,59
1043,mir-244,Stockholm,9,121,922,98,107,102.4,73
1044,T-box,Stockholm,12292,1819,2895188,160,496,235.5,46
1045,FAS-AS1,Stockholm,52,240,8580,139,197,165.0,69
1046,FMR1-AS1_2,Stockholm,52,148,6614,123,132,127.2,80
1047,FMR1-AS1_1,Stockholm,50,62,2801,54,61,56.0,82
1048,FTX_1,Stockholm,43,74,3026,63,73,70.4,79
1049,FTX_3,Stockholm,41,181,5945,129,152,145.0,73
1050,FTX_2,Stockholm,45,129,4272,90,117,94.9,73
1051,FTX_5,Stockholm,50,284,9971,83,222,199.4,67
1052,FTX_4,Stockholm,37,160,5194,119,147,140.4,82
1053,JPX_1,Stockholm,46,150,6030,120,136,131.1,69
1054,mir-80,Stockholm,10,92,869,66,91,86.9,89
1055,JPX_2,Stockholm,33,75,2264,66,71,68.6,77
1056,GHRLOS,Stockholm,36,86,2533,67,79,70.4,79
1057,GNAS-AS1_1,Stockholm,57,200,5822,89,116,102.1,77
1058,GNAS-AS1_2,Stockholm,45,156,5160,96,125,114.7,69
1059,GNAS-AS1_3,Stockholm,32,40,1217,37,39,38.0,83
1060,GNAS-AS1_4,Stockholm,59,153,6910,94,127,117.1,76
1061,GNAS-AS1_5,Stockholm,59,145,7228,107,130,122.5,82
1062,HOXB13-AS1_1,Stockholm,37,181,4898,120,155,132.4,74
1063,HTT-AS1_1,Stockholm,12,232,2753,227,230,229.4,93
1064,HOXB13-AS1_2,Stockholm,43,115,3475,75,87,80.8,69
1065,mir-245,Stockholm,12,93,1008,62,92,84.0,91
1066,HTT-AS1_3,Stockholm,11,60,660,60,60,60.0,89
1067,HTT-AS1_2,Stockholm,11,214,1859,128,182,169.0,89
1068,HOXA11-AS1_2,Stockholm,107,301,19274,76,197,180.1,75
1069,HOXA11-AS1_1,Stockholm,52,112,4982,80,108,95.8,92
1070,HOXA11-AS1_3,Stockholm,58,111,5625,82,104,97.0,86
1071,HOXA11-AS1_4,Stockholm,105,326,23743,127,265,226.1,84
1072,HOXA11-AS1_5,Stockholm,113,448,22883,170,239,202.5,74
1073,HOXA11-AS1_6,Stockholm,57,250,10292,168,201,180.6,89
1074,HYMAI,Stockholm,51,316,12081,193,269,236.9,76
1075,MEG8_1,Stockholm,58,133,5647,93,103,97.4,76
1076,mir-246,Stockholm,12,75,838,58,74,69.8,80
1077,rsmX,Stockholm,112,153,12649,83,121,112.9,74
1078,MEG8_2,Stockholm,37,135,4133,90,123,111.7,72
1079,MESTIT1_1,Stockholm,48,230,6551,92,155,136.5,70
1080,MESTIT1_3,Stockholm,50,119,4983,98,113,99.7,80
1081,NBR2,Stockholm,136,66,8566,58,66,63.0,83
1082,MIMT1_1,Stockholm,47,125,4091,74,101,87.0,71
1083,NCRUPAR_1,Stockholm,35,219,4832,112,180,138.1,77
1084,NCRUPAR_2,Stockholm,12,100,1183,97,100,98.6,93
1085,NPPA-AS1_1,Stockholm,44,243,7481,134,180,170.0,70
1086,NPPA-AS1_3,Stockholm,55,117,5458,81,113,99.2,74
1087,mir-318,Stockholm,27,112,1949,68,106,72.2,90
1088,NPPA-AS1_2,Stockholm,35,218,5268,133,170,150.5,72
1089,PART1_1,Stockholm,58,345,12690,196,264,218.8,78
1090,PART1_2,Stockholm,119,509,31030,168,308,260.8,72
1091,PART1_3,Stockholm,27,331,4110,126,209,152.2,71
1092,XIST_A_REPEAT,Stockholm,294,76,10765,26,62,36.6,84
1093,sR-tMet,Stockholm,71,98,5135,63,75,72.3,81
1094,PVT1_1,Stockholm,45,220,7882,138,191,175.2,73
1095,PVT1_2,Stockholm,51,320,8643,137,199,169.5,65
1096,PVT1_3,Stockholm,76,153,7131,78,124,93.8,70
1097,PVT1_4,Stockholm,31,224,5260,140,193,169.7,72
1098,mir-249,Stockholm,6,98,577,95,97,96.2,79
1099,PVT1_5,Stockholm,54,156,6966,112,138,129.0,69
1100,PVT1_6,Stockholm,34,141,3747,87,118,110.2,68
1101,PVT1_7,Stockholm,24,142,3249,122,141,135.4,71
1102,RFPL3-AS1_1,Stockholm,18,88,1584,88,88,88.0,92
1103,SMAD5-AS1_1,Stockholm,53,406,13749,225,312,259.4,70
1104,RFPL3-AS1_2,Stockholm,17,71,1198,68,71,70.5,79
1105,SMAD5-AS1_2,Stockholm,54,185,6911,69,152,128.0,76
1106,SMAD5-AS1_3,Stockholm,51,149,6283,100,132,123.2,82
1107,SMAD5-AS1_4,Stockholm,52,205,8872,160,187,170.6,83
1108,SMCR2_2,Stockholm,22,233,3576,141,195,162.5,71
1109,mir-248,Stockholm,6,95,559,92,95,93.2,79
1110,SNORA52,Stockholm,135,173,17956,124,137,133.0,67
1111,VA,Stockholm,130,371,20522,114,175,157.9,57
1112,SMCR2_1,Stockholm,27,196,4236,135,170,156.9,69
1113,ST7-AS1_1,Stockholm,56,220,6606,102,142,118.0,75
1114,ST7-AS2_1,Stockholm,13,72,930,69,72,71.5,93
1115,ST7-AS1_2,Stockholm,54,120,5840,99,114,108.1,78
1116,ST7-OT3_1,Stockholm,64,80,4893,67,80,76.5,78
1117,ST7-AS2_2,Stockholm,21,55,995,47,55,47.4,85
1118,ST7-OT3_2,Stockholm,98,143,13491,137,141,137.7,97
1119,ST7-OT3_3,Stockholm,56,176,6578,109,125,117.5,68
1120,ST7-OT3_4,Stockholm,17,74,1243,73,74,73.1,90
1121,ST7-OT4_1,Stockholm,55,286,10791,153,212,196.2,69
1122,lsy-6,Stockholm,6,77,436,70,74,72.7,81
1123,ST7-OT4_2,Stockholm,64,251,10817,135,190,169.0,70
1124,ST7-OT4_3,Stockholm,56,501,16290,256,331,290.9,66
1125,ST7-OT4_4,Stockholm,57,317,11806,157,237,207.1,76
1126,TCL6_2,Stockholm,38,166,4638,98,130,122.1,68
1127,TCL6_1,Stockholm,30,124,3320,85,117,110.7,76
1128,HPnc0260,Stockholm,172,393,25069,112,204,145.8,44
1129,TP53TG1_1,Stockholm,45,239,6742,125,178,149.8,69
1130,TCL6_3,Stockholm,54,175,7325,105,149,135.6,72
1131,TP73-AS1,Stockholm,13,172,2079,152,162,159.9,84
1132,TP53TG1_2,Stockholm,30,217,5349,131,194,178.3,67
1133,mir-274,Stockholm,37,172,3733,82,137,100.9,71
1134,TTC28-AS1_1,Stockholm,36,193,5780,140,171,160.6,70
1135,TTC28-AS1_2,Stockholm,28,191,4201,132,158,150.0,76
1136,WT1-AS_2,Stockholm,45,160,5940,103,144,132.0,74
1137,TTC28-AS1_3,Stockholm,24,333,4235,139,222,176.5,68
1138,WT1-AS_1,Stockholm,39,131,4190,97,118,107.4,80
1139,WT1-AS_3,Stockholm,53,354,12303,196,245,232.1,70
1140,WT1-AS_5,Stockholm,13,84,1013,73,80,77.9,95
1141,WT1-AS_4,Stockholm,37,165,4812,122,145,130.1,70
1142,WT1-AS_7,Stockholm,86,503,23966,92,308,278.7,77
1143,WT1-AS_6,Stockholm,52,143,6307,116,127,121.3,78
1144,mir-344,Stockholm,197,118,18371,78,99,93.3,63
1145,WT1-AS_8,Stockholm,62,382,17052,221,300,275.0,80
1146,ZFAT-AS1_3,Stockholm,14,85,1128,80,82,80.6,88
1147,ZFAT-AS1_2,Stockholm,34,272,6775,161,224,199.3,71
1148,ZFAT-AS1_1,Stockholm,12,79,947,78,79,78.9,95
1149,ZNFX1-AS1_2,Stockholm,75,114,6920,79,97,92.3,68
1150,ZNFX1-AS1_1,Stockholm,47,230,8953,166,211,190.5,72
1151,ZNFX1-AS1_3,Stockholm,12,89,1026,77,87,85.5,93
1152,ZNRD1-AS1_1,Stockholm,44,68,2867,57,68,65.2,81
1153,mir-56,Stockholm,8,101,766,90,99,95.8,79
1154,ZNRD1-AS1_2,Stockholm,125,87,9500,73,81,76.0,76
1155,mir-77,Stockholm,12,108,1202,89,105,100.2,69
1156,sRNA-Xcc1,Stockholm,411,158,35458,81,105,86.3,58
1157,HDV-F-prausnitzii,Stockholm,3044,109,215920,66,89,70.9,89
1158,FdoG1_thermometer,Stockholm,18,424,3357,151,224,186.5,58
1159,ZNRD1-AS1_3,Stockholm,24,104,2484,99,104,103.5,93
1160,sX2,Stockholm,14,142,1485,103,110,106.1,80
1161,sX5,Stockholm,27,51,1315,44,50,48.7,85
1162,sX4,Stockholm,34,298,5293,81,208,155.7,73
1163,sX7,Stockholm,15,99,1425,92,96,95.0,75
1164,sX6,Stockholm,27,684,8389,85,364,310.7,51
1165,sX8,Stockholm,40,82,3275,77,82,81.9,81
1166,mir-50,Stockholm,46,152,4453,79,126,96.8,51
1167,sX9,Stockholm,393,168,29670,61,85,75.5,74
1168,sX11,Stockholm,23,179,3286,138,149,142.9,71
1169,sX12,Stockholm,8,78,624,78,78,78.0,94
1170,sX13,Stockholm,58,136,6549,81,118,112.9,76
1171,sX14,Stockholm,9,92,828,92,92,92.0,96
1172,sX15,Stockholm,38,201,5956,90,162,156.7,67
1173,asX1,Stockholm,61,151,6977,96,123,114.4,73
1174,asX2,Stockholm,2,87,172,85,87,86.0,81
1175,asX3,Stockholm,4,182,723,177,182,180.8,91
1176,asX4,Stockholm,9,318,2803,304,315,311.4,84
1177,mir-55,Stockholm,9,83,673,74,77,74.8,77
1178,asX6,Stockholm,3,94,278,92,93,92.7,94
1179,Xoo1,Stockholm,7,101,655,91,96,93.6,82
1180,Xoo2,Stockholm,10,91,761,66,81,76.1,82
1181,Xoo5,Stockholm,30,134,3625,76,127,120.8,75
1182,Xoo8,Stockholm,11,580,3577,293,369,325.2,61
1183,mir-785,Stockholm,7,96,630,87,95,90.0,73
1184,Six3os1_1,Stockholm,43,136,3746,77,106,87.1,78
1185,mir-788,Stockholm,7,85,557,78,83,79.6,77
1186,Six3os1_2,Stockholm,50,260,10665,152,235,213.3,85
1187,Six3os1_3,Stockholm,46,77,3419,68,76,74.3,82
1188,mir-75,Stockholm,23,126,2276,90,115,99.0,51
1189,Six3os1_4,Stockholm,43,452,13400,157,357,311.6,84
1190,Six3os1_5,Stockholm,118,585,31601,181,369,267.8,74
1191,Six3os1_6,Stockholm,19,225,3684,158,206,193.9,77
1192,Six3os1_7,Stockholm,115,507,22320,173,233,194.1,83
1193,adapt33_1,Stockholm,10,77,737,59,77,73.7,82
1194,adapt33_2,Stockholm,6,71,417,68,71,69.5,87
1195,adapt33_4,Stockholm,7,183,1206,155,183,172.3,77
1196,adapt33_3,Stockholm,9,153,1254,136,147,139.3,71
1197,TtnuCD32,Stockholm,4,98,392,98,98,98.0,95
1198,TtnuCD34,Stockholm,3,64,192,64,64,64.0,96
1199,mir-149,Stockholm,48,86,4067,66,86,84.7,94
1200,TtnuHACA1,Stockholm,3,113,339,113,113,113.0,98
1201,TtnuHACA2,Stockholm,4,121,480,118,121,120.0,94
1202,TtnuHACA3,Stockholm,4,152,608,152,152,152.0,94
1203,TtnuHACA5,Stockholm,3,132,395,131,132,131.7,97
1204,TtnuHACA6,Stockholm,3,131,391,130,131,130.3,93
1205,TtnuHACA7,Stockholm,4,130,506,124,129,126.5,84
1206,TtnuHACA8,Stockholm,5,176,651,129,131,130.2,76
1207,TtnuHACA9,Stockholm,5,141,678,130,139,135.6,82
1208,TtnuHACA11a,Stockholm,3,141,423,141,141,141.0,96
1209,TtnuHACA10,Stockholm,4,104,416,104,104,104.0,89
1210,mir-74,Stockholm,17,126,1662,91,112,97.8,62
1211,TtnuHACA12,Stockholm,3,131,356,94,131,118.7,89
1212,TtnuHACA13,Stockholm,3,134,402,134,134,134.0,95
1213,TtnuHACA14,Stockholm,4,134,533,133,134,133.2,94
1214,TtnuHACA15,Stockholm,3,117,351,117,117,117.0,98
1215,TtnuHACA16,Stockholm,3,117,351,117,117,117.0,97
1216,TtnuHACA17,Stockholm,4,118,469,115,118,117.2,89
1217,TtnuHACA18,Stockholm,4,130,519,129,130,129.8,89
1218,TtnuHACA19,Stockholm,3,121,363,121,121,121.0,97
1219,TtnuHACA21,Stockholm,3,130,390,130,130,130.0,97
1220,TtnuHACA20,Stockholm,3,123,369,123,123,123.0,96
1221,mir-73,Stockholm,12,127,1214,95,105,101.2,69
1222,SNORA58,Stockholm,144,192,19509,116,141,135.5,73
1223,TtnuHACA23,Stockholm,4,135,532,133,133,133.0,82
1224,TtnuHACA22,Stockholm,3,103,305,99,103,101.7,96
1225,TtnuHACA25,Stockholm,3,111,333,111,111,111.0,98
1226,TtnuHACA24,Stockholm,3,127,381,127,127,127.0,95
1227,TtnuHACA27,Stockholm,3,86,257,85,86,85.7,97
1228,TtnuHACA28,Stockholm,3,134,402,134,134,134.0,97
1229,GlsR2_miR4,Stockholm,5,106,525,103,106,105.0,99
1230,GlsR1_miR6,Stockholm,4,85,340,85,85,85.0,92
1231,GlsR16_miR3,Stockholm,5,77,385,77,77,77.0,94
1232,GlsR8_miR10,Stockholm,5,70,350,70,70,70.0,98
1233,mir-70,Stockholm,7,122,831,116,121,118.7,63
1234,DENV_SLA,Stockholm,94,81,6645,52,75,70.7,66
1235,GlsR17_miR2,Stockholm,6,63,376,62,63,62.7,92
1236,ar7,Stockholm,123,216,17813,132,158,144.8,64
1237,ncrMT1302,Stockholm,64,131,6563,93,112,102.5,72
1238,ar14,Stockholm,616,340,75132,106,189,122.0,57
1239,ar9,Stockholm,141,322,21184,137,212,150.2,69
1240,ar15,Stockholm,302,213,33258,62,130,110.1,66
1241,ar35,Stockholm,190,266,24297,89,167,127.9,56
1242,tracrRNA,Stockholm,77,123,7089,84,106,92.1,78
1243,ar45,Stockholm,233,666,38488,80,269,165.2,63
1244,mir-268,Stockholm,9,97,821,79,96,91.2,80
1245,psRNA2,Stockholm,78,427,15375,112,261,197.1,64
1246,psRNA6,Stockholm,5,441,1484,230,331,296.8,55
1247,BjrC68,Stockholm,48,121,3870,63,86,80.6,72
1248,psRNA14,Stockholm,3,84,243,78,83,81.0,58
1249,BjrC80,Stockholm,40,265,6395,145,220,159.9,72
1250,BjrC174,Stockholm,72,396,14350,74,247,199.3,61
1251,RNaseP-T,Stockholm,18,232,3662,187,209,203.4,67
1252,BjrC1505,Stockholm,189,266,26638,128,150,140.9,64
1253,MS2,Stockholm,6,36,216,36,36,36.0,90
1254,Yfr13,Stockholm,8,102,766,76,101,95.8,83
1255,mir-71,Stockholm,185,166,14049,60,139,75.9,64
1256,Yfr11,Stockholm,5,156,708,134,149,141.6,68
1257,Yfr10,Stockholm,8,82,630,78,81,78.8,72
1258,Yfr17,Stockholm,4,323,1082,264,288,270.5,63
1259,Yfr19,Stockholm,6,87,496,81,86,82.7,86
1260,Yfr20,Stockholm,7,97,621,84,92,88.7,80
1261,Yfr21,Stockholm,2,205,409,204,205,204.5,89
1262,Trp_leader_2,Stockholm,16,170,2391,140,155,149.4,76
1263,h2cR,Stockholm,11,141,1503,135,139,136.6,88
1264,PyrC_leader,Stockholm,18,56,927,50,53,51.5,84
1265,PyrG_leader,Stockholm,24,91,1909,77,85,79.5,73
1266,mir-58,Stockholm,12,86,932,67,84,77.7,93
1267,PyrD_leader,Stockholm,78,157,5877,59,151,75.3,79
1268,YenS,Stockholm,8,177,1342,166,169,167.8,80
1269,antisense_SR1,Stockholm,115,495,23809,127,259,207.0,53
1270,Aar,Stockholm,41,252,7677,120,195,187.2,66
1271,SurA,Stockholm,8,418,2260,234,320,282.5,73
1272,SurC,Stockholm,8,178,1264,147,161,158.0,82
1273,sau-13,Stockholm,20,105,2080,104,104,104.0,75
1274,csRNA,Stockholm,118,227,11329,71,148,96.0,77
1275,FasX,Stockholm,16,228,3275,188,211,204.7,76
1276,sau-27,Stockholm,4,94,368,91,94,92.0,91
1277,mir-250,Stockholm,19,81,1492,61,81,78.5,72
1278,sau-19,Stockholm,5,75,375,75,75,75.0,93
1279,sau-31,Stockholm,4,66,264,66,66,66.0,96
1280,sau-30,Stockholm,3,64,192,64,64,64.0,90
1281,sau-41,Stockholm,3,156,468,156,156,156.0,96
1282,sau-53,Stockholm,5,192,960,192,192,192.0,91
1283,sau-59,Stockholm,10,128,1279,127,128,127.9,84
1284,sau-63,Stockholm,4,98,392,98,98,98.0,99
1285,sau-66,Stockholm,5,80,400,80,80,80.0,98
1286,sau-5949,Stockholm,63,60,3664,57,60,58.2,84
1287,sau-5971,Stockholm,4,98,386,96,98,96.5,99
1288,mir-251,Stockholm,11,63,676,60,63,61.5,81
1289,sau-6072,Stockholm,3,53,159,53,53,53.0,95
1290,NsiR1,Stockholm,500,131,29252,47,94,58.5,68
1291,Hsp83_3_UTR,Stockholm,27,583,13135,430,508,486.5,90
1292,Afu_263,Stockholm,109,117,10245,87,100,94.0,76
1293,ClpQY_promoter,Stockholm,94,112,5533,53,80,58.9,67
1294,P33,Stockholm,4,160,565,101,160,141.2,80
1295,Afu_328,Stockholm,18,88,1349,72,79,74.9,85
1296,P34,Stockholm,62,1044,22485,192,458,362.7,51
1297,snoR120,Stockholm,24,99,1943,64,88,81.0,85
1298,snoR124,Stockholm,20,81,1518,68,78,75.9,92
1299,mir-252,Stockholm,242,153,18660,61,133,77.1,61
1300,SpF11_sRNA,Stockholm,7,95,640,70,95,91.4,91
1301,SpF22_sRNA,Stockholm,29,177,4101,115,155,141.4,73
1302,SpF19_sRNA,Stockholm,7,101,693,98,100,99.0,84
1303,SpF25_sRNA,Stockholm,33,129,3377,100,105,102.3,84
1304,SpF36_sRNA,Stockholm,9,54,460,48,53,51.1,88
1305,SpF39_sRNA,Stockholm,23,132,2476,81,120,107.7,84
1306,SpF41_sRNA,Stockholm,16,136,1713,103,122,107.1,62
1307,SpF43_sRNA,Stockholm,16,105,1581,97,100,98.8,91
1308,SpF44_sRNA,Stockholm,19,107,1882,95,104,99.1,85
1309,SpF56_sRNA,Stockholm,3,99,296,98,99,98.7,97
1310,mir-452,Stockholm,46,85,3889,79,85,84.5,95
1311,SpF51_sRNA,Stockholm,14,48,626,42,45,44.7,89
1312,SpF59_sRNA,Stockholm,550,149,30762,40,97,55.9,71
1313,SpF61_sRNA,Stockholm,7,58,406,58,58,58.0,93
1314,SpF66_sRNA,Stockholm,54,410,11849,119,254,219.4,51
1315,SpR08_sRNA,Stockholm,5,73,365,73,73,73.0,98
1316,SpR10_sRNA,Stockholm,9,47,420,44,47,46.7,95
1317,SpR18_sRNA,Stockholm,90,244,11722,111,137,130.2,74
1318,SpR14_sRNA,Stockholm,8,84,627,74,82,78.4,90
1319,SpR19_sRNA,Stockholm,43,195,5534,120,145,128.7,72
1320,SpR20_sRNA,Stockholm,10,45,450,45,45,45.0,92
1321,mir-374,Stockholm,69,75,4892,64,73,70.9,84
1322,ncr1015,Stockholm,58,134,6865,112,125,118.4,70
1323,ncr1175,Stockholm,7,131,766,98,123,109.4,79
1324,ncr1241,Stockholm,22,72,1393,62,66,63.3,74
1325,ncr1575,Stockholm,107,465,22701,183,335,212.2,63
1326,ncr952,Stockholm,6,149,858,137,145,143.0,83
1327,ncr982,Stockholm,11,81,856,75,80,77.8,79
1328,Virus_CITE_1,Stockholm,2,93,186,93,93,93.0,81
1329,Diantho_3_UTR,Stockholm,2,205,404,202,202,202.0,81
1330,Virus_CITE_2,Stockholm,10,171,1662,164,170,166.2,73
1331,Virus_CITE_3,Stockholm,4,122,479,119,122,119.8,71
1332,mir-384,Stockholm,91,109,8433,87,100,92.7,74
1333,SNORA43,Stockholm,141,214,19017,83,156,134.9,75
1334,Virus_CITE_4,Stockholm,11,89,897,75,89,81.5,69
1335,Virus_CITE_5,Stockholm,2,94,186,92,94,93.0,84
1336,Virus_CITE_6,Stockholm,3,115,333,103,115,111.0,91
1337,Ms_AS-1,Stockholm,105,131,10272,63,110,97.8,74
1338,Ms_AS-4,Stockholm,96,88,7869,79,84,82.0,79
1339,Ms_AS-5,Stockholm,78,45,3510,45,45,45.0,85
1340,Ms_AS-8,Stockholm,98,103,6997,51,85,71.4,80
1341,Ms_IGR-2,Stockholm,34,93,2727,73,83,80.2,77
1342,Ms_IGR-4,Stockholm,7,38,266,38,38,38.0,95
1343,Ms_IGR-7,Stockholm,245,190,28117,74,127,114.8,56
1344,MIR403,Stockholm,69,200,7480,86,140,108.4,64
1345,Ms_IGR-8,Stockholm,41,95,2554,49,70,62.3,63
1346,Ms_IGR-5,Stockholm,556,516,115026,148,277,206.9,56
1347,GlsR5,Stockholm,4,89,354,87,89,88.5,97
1348,GlsR6,Stockholm,5,59,295,59,59,59.0,93
1349,GlsR7,Stockholm,5,60,296,59,60,59.2,90
1350,GlsR9,Stockholm,4,79,312,75,79,78.0,94
1351,GlsR13,Stockholm,5,100,500,100,100,100.0,94
1352,GlsR10,Stockholm,4,68,272,68,68,68.0,94
1353,GlsR14,Stockholm,4,69,273,68,69,68.2,94
1354,GlsR18,Stockholm,5,150,734,145,149,146.8,87
1355,mir-228,Stockholm,28,116,2332,61,98,83.3,72
